"id","title","kana","genre","screening_type","area","theater","theater_url","pref","release_date","end_date","date","dates","open_time","start_time","end_time","date_note","backup_date","status","rank","series_id","announced_date","is_additional","onsale_label","onsale_start","onsale_start_time","onsale_end","onsale_end_time","limited_sale","price","price_official","price_best","discount_pct","best_source","coupon_note","price_checked","price_condition","source","url","official_url","lat","lng","desc","note"
"153","劇場版 虎に翼","","jp-live","new","栃木県・宇都宮市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","tochigi","2027-01-15","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://eiga.com/movie/105484/","https://toranitsubasa.toho-movie.jp/","36.5580","139.9280","NHK連続テレビ小説「虎に翼」を完全オリジナルストーリーで映画化。主演の伊藤沙莉ら朝ドラキャストが続投する、朝ドラ史上初の主演続投映画化。",""
"154","カイジ 人生リベンジゲーム","","jp-live","new","東京都・千代田区","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","tokyo","2027-01-29","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://eiga.com/movie/106322/","https://kaiji.toho-movie.jp/","35.6749","139.7599","藤原竜也主演、7年ぶりのシリーズ第4弾。亀梨和也演じる最強の敵・兵藤和也が立ちはだかる、絶望と一発逆転が入り混じるギャンブル心理劇。",""
"155","ビーキーパー2","","foreign","new","神奈川県・川崎市川崎区","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","kanagawa","2027-01-15","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://press.moviewalker.jp/mv93854/","https://klockworx-v.com/bkp2/","35.5308","139.6966","ジェイソン・ステイサム主演の人気アクション続編。前作の“養蜂家”が新たな敵に立ち向かう、日米同時公開のノンストップバイオレンスアクション。",""
"156","映画 九条の大罪","","jp-live","new","埼玉県・富士見市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","saitama","2027-01-08","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://eiga.com/movie/106588/","https://sinsofkujo.toho-movie.jp/","35.8462","139.5460","柳楽優弥主演、Netflixドラマの人気キャストが再集結する完全新作の劇場版。悪徳弁護士・九条に逮捕状が出される衝撃の展開を描く。",""
"157","映画 1リットルの涙","","jp-live","new","千葉県・市川市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","chiba","2027-02-26","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://eiga.com/movie/105751/","https://1l-namida-movie.com/","35.7241","139.9207","難病と闘った少女の実話を描くベストセラー原作の再映画化。錦戸亮が主演を務め、知念英和・月島琉衣が学生時代の主人公らを演じる。",""
"158","ビリーと魔法のはじまり","","foreign|fam","new","群馬県・高崎市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","gunma","2026-12-04","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","ディズニー公式","https://www.disney.co.jp/movie/billie","https://www.disney.co.jp/movie/billie","36.3913","139.0062","ディズニーのアニメーション最新作(原題『Hexed』)。魔法に目覚めた高校生ビリーの大冒険を描くファンタジー。",""
"159","SUKIYAKI 上を向いて歩こう","","jp-live","new","東京都・千代田区","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","tokyo","2026-12-25","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://sukiyaki.toho-movie.jp/","https://sukiyaki.toho-movie.jp/","35.6748","139.7595","岡田准一主演、東宝配給。名曲「上を向いて歩こう」誕生の背景にある中村八大・永六輔・坂本九3人の友情を史実をもとに描くヒューマンドラマ。",""
"160","存在のすべてを","","jp-live","new","千葉県・柏市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","chiba","2027-02-05","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://eiga.com/movie/104476/","","35.8340","139.9660","塩田武士原作のミステリー小説を実写化。西島秀俊×広瀬すず、瀬々敬久監督が27年ぶりに再タッグ。未解決の誘拐事件を追う新聞記者の物語。",""
"161","殺人の門","","jp-live","new","群馬県・高崎市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","gunma","2027-02-19","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://eiga.com/movie/106051/","","36.3300","139.0050","東野圭吾原作のミステリーを山﨑賢人×松下洸平W主演で実写化。約30年に及ぶ歪んだ友情の行方を描く。",""
"162","劇場版TOKYO MER～走る緊急救命室～CAPITAL CRISIS","","jp-live","new","神奈川県・海老名市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.tohotheater.jp/","kanagawa","2026-08-21","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://tokyomer-movie.jp/","https://tokyomer-movie.jp/","35.4497","139.3897","TBS系ドラマ発の劇場版シリーズ第3弾。首都直下地震に挑む鈴木亮平・賀来賢人ら。IMAX上映対応、監督は松木彩。",""
"163","汝、星のごとく","","jp-live","new","神奈川県・川崎市川崎区","TOHOシネマズ|109シネマズ|イオンシネマ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","kanagawa","2026-10-09","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://nanji.toho-movie.jp/","https://nanji.toho-movie.jp/","35.5308","139.6969","本屋大賞受賞の凪良ゆう原作を横浜流星×広瀬すずW主演で映画化。瀬戸内の島で出会った漫画家志望の男子高生と女子高生の15年にわたる愛と人生を藤井道人監督が描く。",""
"164","バイオハザード","","foreign","new","神奈川県・川崎市川崎区","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","kanagawa","2026-10-09","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","ソニー・ピクチャーズ公式","https://eiga.com/movie/106123/","","35.5308","139.6969","カプコンの人気ゲームを完全新作として映画化したサバイバルホラー。ザック・クレッガー監督。ゲーム世界に迷い込んだ医療品配送員がラクーンシティで壮絶な一夜を生き延びる。",""
"165","DIGGER／ディガー","","foreign","new","茨城県・水戸市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/025/","ibaraki","2026-10-09","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画ナタリー","https://digger-movie.jp/","https://digger-movie.jp/","36.3740","140.3584","「バードマン」「レヴェナント」のイニャリトゥ監督とトム・クルーズが初タッグを組む規格外コメディ。石油採掘会社CEOが自らの強欲が招いた危機解決に奔走する。",""
"166","ガールズ＆パンツァー 最終章 第5話","","anime","new","埼玉県・久喜市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","saitama","2026-10-09","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://girls-und-panzer-finale.jp/","https://girls-und-panzer-finale.jp/","36.0263","139.5680","「ガールズ＆パンツァー 最終章」決勝戦を描く第5話。シリーズ初のDolby Cinema上映を含む全5形態で展開。配給ショウゲート。",""
"167","どこよりも遠い場所にいる君へ","","anime","new","千葉県・柏市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","chiba","2026-10-09","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://sh-anime.shochiku.co.jp/dokokimi-movie/","https://sh-anime.shochiku.co.jp/dokokimi-movie/","35.8340","139.9660","阿部暁子の青春小説をアニメ映画化。離島の高校に転校した少年と正体不明の少女の出会いを描く。監督は和田純一、配給松竹。",""
"168","ハードボイルド","","foreign","new","栃木県・佐野市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","tochigi","2026-10-09","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://eiga.com/movie/106585/","","36.3050","139.5960","リーアム・ニーソン、キャリア集大成のアクション（原題「Absolution」）。記憶を失う病に侵されながら人身売買から少女たちを救う運び屋を演じる。監督ハンス・ペテル・モランド。",""
"169","青春ブタ野郎はディアフレンドの夢を見ない","","anime","new","神奈川県・相模原市緑区","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","kanagawa","2026-10-16","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://ao-buta.com/dearfriend/","https://ao-buta.com/dearfriend/","35.5936","139.3459","累計300万部超の人気ライトノベル「青春ブタ野郎」シリーズ、劇場アニメ完結編。配給アニメック。",""
"170","mentor","","jp-live","new","埼玉県・さいたま市大宮区","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","saitama","2026-10-16","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://www.mentor-movie.jp/","https://www.mentor-movie.jp/","35.8947","139.6361","吉田恵輔監督作。少年時代の花火遊びが招いたアパート火災から15年後、被害者だった男が加害者の前に現れる贖罪ドラマ。磯村勇斗×末澤誠也×綾野剛。",""
"171","クジラに落ちた男","","foreign","new","群馬県・伊勢崎市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","gunma","2026-10-16","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://www.20thcenturystudios.jp/movies/whalefall","https://www.20thcenturystudios.jp/movies/whalefall","36.3010","139.1830","ダニエル・クラウスのベストセラー小説「Whalefall」実写化。巨大マッコウクジラに丸呑みされた青年が酸素が尽きる1時間で脱出を目指すサバイバルスリラー。配給ディズニー。",""
"172","わたしの知らない子どもたち","","jp-live","new","栃木県・宇都宮市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","tochigi","2026-10-16","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://eiga.com/movie/106187/","","36.5580","139.9280","西川美和監督最新作。二階堂ふみ主演。戦後の混乱期に少年として生きることを選んだ少女と軍国主義教育に加担した元教師の物語。日本映画初のトロント国際映画祭コンペ部門オープニング上映作。",""
"173","BOSS／ボス","","foreign","new","神奈川県・横浜市西区","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","kanagawa","2026-10-23","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://boss-movie.jp/","https://boss-movie.jp/","35.4657","139.6220","韓国で244万人動員、2025年年間興収5位のギャング・コメディ。カリスマボス急死後の後継者争いを描く。チョ・ウジン、チョン・ギョンホ出演。",""
"174","昨夜は殺れたかも","","jp-live","new","千葉県・市原市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","chiba","2026-10-23","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://eiga.com/movie/106186/","","35.4890","140.0910","藤石波矢×辻堂ゆめ原作のラブサスペンス。正体を隠す元ヤクザの夫と敏腕社長の妻、仲良し夫婦がまさかの殺し合いに発展する。吉野北人×鈴木愛理W主演。",""
"175","映画 ひつじのショーン かぼちゃ畑の怪物！","","foreign|fam","new","群馬県・高崎市","イオンシネマ|TOHOシネマズ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.aeoncinema.com/cinema/takasaki/","gunma","2026-10-23","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","cinemacafe.net","https://eiga.com/movie/105502/","https://movies.shochiku.co.jp/shaun-kabocha/","36.3910","139.0066","アカデミー賞常連スタジオ、アードマン・アニメーションズ設立50周年記念作。ひつじのショーン長編映画第3弾。モッシーボトム牧場のかぼちゃ畑を巡る騒動を描く。",""
"176","劇場版 前橋ウィッチーズ ～魔女見習いのエモエモリーズ～","","anime","new","群馬県・高崎市","イオンシネマ|TOHOシネマズ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.aeoncinema.com/cinema/takasaki/","gunma","2026-10-23","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","denfaminicogamer","https://www.maebashi-witches.com/","https://www.maebashi-witches.com/","36.3910","139.0066","群馬県前橋市を舞台にしたオリジナルTVアニメ「前橋ウィッチーズ」の総集編。魔女になりたい5人の女子高生の奮闘を120分に再構成。主題歌の作詞はハライチ・岩井勇気。","群馬を舞台にした作品として県内でも上映される見込み"
"177","RYUJI 竜二","","jp-live","new","神奈川県・藤沢市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","kanagawa","2026-10-30","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://eiga.com/movie/105714/","","35.3390","139.4460","金子正次原作「竜二」を柳楽優弥主演で再映画化。主題歌はBE:FIRST。川栄李奈、萩原利久らが共演する。PG12指定。",""
"178","見上げてごらん","","jp-live","new","埼玉県・久喜市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","saitama","2026-10-30","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://gaga.ne.jp/miagetegoran/","https://gaga.ne.jp/miagetegoran/","36.0263","139.5680","是枝裕和監督の映像制作集団「分福」の新鋭2監督(森本晶一・佐藤快磨)によるヒューマンドラマ。42歳の漫画家アシスタントを森田剛が演じる。配給ギャガ。",""
"179","ヤマトよ永遠に REBEL3199 第七章 虹色の輪廻","","anime","new","千葉県・浦安市","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","chiba","2026-10-30","","","","","","","","","","","","","","","","","","","","要問合せ","","","","","","","","映画.com","https://starblazers-yamato.net/","https://starblazers-yamato.net/","35.6345","139.8856","「ヤマトよ永遠に REBEL3199」シリーズ最終第七章。2024年から展開してきた全七章の完結編。麻宮騎亜描き下ろしビジュアル。配給松竹ODS事業室。",""
"180","ゴジラ-0.0","","tokusatsu","new","東京都・豊島区","TOHOシネマズ|イオンシネマ|109シネマズ|MOVIX|ユナイテッド・シネマ|T・ジョイ|USシネマ","https://www.tohotheater.jp/theater/010/","tokyo","2026-11-03","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる、IMAXは別途追加)","","","","","","","","映画.com","https://eiga.com/movie/102826/","","35.7296","139.7147","「ゴジラ-1.0」の2年後を描く直接の続編。山崎貴が監督・脚本・VFXを続投、神木隆之介・浜辺美波も続投。邦画史上初の「Filmed For IMAX」作品で、日本製ゴジラ作品として初の日米同時期公開。",""
"181","装甲騎兵ボトムズ 灰色の魔女","","anime","new","栃木県・宇都宮市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","tochigi","2026-11-20","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","公式サイト","https://votoms-gh.com","https://votoms-gh.com","36.5580","139.9280","サンライズ50周年記念作品。押井守監督による『装甲騎兵ボトムズ』シリーズ5年ぶりの完全新作、全2部作の第1作。原作の高橋良輔が監修として参加し、Production I.G.が制作協力する。",""
"182","ワンダンス","","jp-live","new","茨城県・ひたちなか市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","ibaraki","2026-11-27","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","公式サイト","https://happinet-phantom.com/wandance/","https://happinet-phantom.com/wandance/","36.3915","140.5323","同名人気コミックの実写映画化。&TEAM・JOが映画初出演にして初主演を務める。吃音のある内気な高校生がストリートダンスと出会い、自分を表現していく姿を描く青春ドラマ。主題歌は&TEAM「For us」。",""
"183","BYE BYE LOVE 探偵はBARにいる","","jp-live","new","埼玉県・さいたま市大宮区","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","saitama","2026-12-25","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","公式サイト","https://tantei-bar.com","https://tantei-bar.com","35.8947","139.6361","大泉洋×松田龍平「探偵はBARにいる」シリーズ第4弾。9年ぶりの新作で監督は白石和彌。すすきのを舞台にした探偵シリーズが、鈴木京香ら新キャストを迎えて完結を思わせる一作を届ける。",""
"184","人生を変えたコント","","jp-live","new","千葉県・柏市","TOHOシネマズ|109シネマズ|イオンシネマ|ユナイテッド・シネマ|MOVIX|T・ジョイ|USシネマ","https://www.unitedcinemas.jp/urawa/","chiba","2026-12-18","","","","","","","","","","","","","","","","","","","","一般2,200円/大学生1,500円/高校生以下1,000円(目安、劇場により異なる)","","","","","","","","映画.com","https://eiga.com/movie/106264/","","35.8340","139.9660","霜降り明星・せいやの半自伝ベストセラー小説を実写映画化。なにわ男子・大橋和也が単独初主演を務める。いじめで青春を奪われかけた高校生が、文化祭の大舞台でお笑いに人生を懸ける姿を描く。",""
